date,link,titles,news_date,category
https://www.nytimes.com/issue/todayspaper/2019/04/18/todays-new-york-times,/2019/04/17/sports/denver-nuggets-jamal-murray.html,Those Denver Upstarts Save Their Season Thanks to Jamal Murray,2019/04/18,sports
https://www.nytimes.com/issue/todayspaper/2019/04/18/todays-new-york-times,/2019/04/17/us/kratom-overdose-deaths.html,Opioid Users Call Kratom a Godsend. The F.D.A. Says It’s a Menace.,2019/04/18,us
https://www.nytimes.com/issue/todayspaper/2019/04/18/todays-new-york-times,/2019/04/17/us/columbine-shooting-sol-pais.html,"‘Infatuated’ With Columbine: Threats and Fear, 20 Years After a Massacre",2019/04/18,us
https://www.nytimes.com/issue/todayspaper/2019/04/18/todays-new-york-times,/2019/04/17/us/mcaleenan-migrants-border-texas.html,Two New Tent Cities Will Be Built in Texas to Hold Migrants,2019/04/18,us
https://www.nytimes.com/issue/todayspaper/2019/04/18/todays-new-york-times,/2019/04/17/business/saudi-arabia-business.html,Business Quietly Returns to Saudi Arabia After Khashoggi’s Murder,2019/04/18,business
https://www.nytimes.com/issue/todayspaper/2019/04/18/todays-new-york-times,/2019/04/17/technology/pinterest-ipo-stock.html,"Pinterest Prices I.P.O. at $19 a Share, for a $12.7 Billion Valuation",2019/04/18,technology
https://www.nytimes.com/issue/todayspaper/2019/04/19/todays-new-york-times,/2019/04/18/us/politics/mueller-report-russian-interference-donald-trump.html,Mueller Reveals Trump’s Efforts to Thwart Russian Inquiry in Highly Anticipated Report,2019/04/19,us
https://www.nytimes.com/issue/todayspaper/2019/04/19/todays-new-york-times,/2019/04/18/us/politics/white-house-mueller-report.html,A Portrait of the White House and Its Culture of Dishonesty,2019/04/19,us
https://www.nytimes.com/issue/todayspaper/2019/04/19/todays-new-york-times,/2019/04/18/us/politics/william-barr-robert-mueller-donald-trump.html,Barr’s Defense of Trump Rewards the President With the Attorney General He Wanted,2019/04/19,us
https://www.nytimes.com/issue/todayspaper/2019/04/19/todays-new-york-times,/2019/04/18/us/politics/impeaching-trump.html,Democrats Draw Closer to a Dicey Question: Whether to Impeach Trump,2019/04/19,us
https://www.nytimes.com/issue/todayspaper/2019/04/19/todays-new-york-times,/2019/04/18/world/europe/pope-francis-benedict-letter-sex-abuse.html,Dueling Popes? Maybe. Dueling Views in a Divided Church? Definitely.,2019/04/19,world
https://www.nytimes.com/issue/todayspaper/2019/04/19/todays-new-york-times,/2019/04/18/technology/amazon-china.html,Amazon Gives Up on Chinese Domestic Shopping Business,2019/04/19,technology
https://www.nytimes.com/issue/todayspaper/2019/04/19/todays-new-york-times,/2019/04/17/business/lehman-brothers-theater.html,"Lehman Brothers, a Family Saga, as Viewed by Some Who Lived It",2019/04/19,business
https://www.nytimes.com/issue/todayspaper/2019/04/19/todays-new-york-times,/2019/04/18/business/media/national-enquirer-james-cohen-hudson-news.html,"National Enquirer to Be Sold to James Cohen, Heir to Hudson News Founder",2019/04/19,business
https://www.nytimes.com/issue/todayspaper/2019/04/19/todays-new-york-times,/2019/04/11/business/self-racing-cars.html,"Gentlemen, Start Your Algorithms",2019/04/19,business
https://www.nytimes.com/issue/todayspaper/2019/04/19/todays-new-york-times,/2019/04/18/us/ohio-abortion-heartbeat-bill.html,How Banning Abortion in the Early Weeks of Pregnancy Suddenly Became Mainstream,2019/04/19,us
https://www.nytimes.com/issue/todayspaper/2019/04/19/todays-new-york-times,/2019/04/18/us/politics/climate-change-democrats.html,"We Asked the 2020 Democrats About Climate Change (Yes, All of Them). Here Are Their Ideas.",2019/04/19,us
https://www.nytimes.com/issue/todayspaper/2019/04/19/todays-new-york-times,/2019/04/18/nyregion/st-patricks-cathedral-marc-lamparello.html,Man Arrested With Gas Cans and Lighters at St. Patrick’s Cathedral Is a Philosophy Teacher,2019/04/19,nyregion
https://www.nytimes.com/issue/todayspaper/2019/04/19/todays-new-york-times,/2019/04/18/arts/design/met-roof-garden-alicja-kwade.html,Celestial Visions on the Met Roof,2019/04/19,arts
https://www.nytimes.com/issue/todayspaper/2019/04/19/todays-new-york-times,/2019/04/18/theater/hillary-and-clinton-review-laurie-metcalf-john-lithgow.html,"Review: In ‘Hillary and Clinton,’ Codependence, and, Yes, Camaraderie",2019/04/19,theater
https://www.nytimes.com/issue/todayspaper/2019/04/19/todays-new-york-times,/2019/04/18/sports/colorado-football.html,"At Colorado, a Breach in Football’s Wall",2019/04/19,sports
https://www.nytimes.com/issue/todayspaper/2019/04/20/todays-new-york-times,/2019/04/19/us/politics/mueller-report-democrats-republicans.html,Reaction to Mueller Report Divides Along Partisan Lines,2019/04/20,us
https://www.nytimes.com/issue/todayspaper/2019/04/20/todays-new-york-times,/2019/04/19/us/politics/steele-dossier-mueller-report.html,Mueller Report Likely to Renew Scrutiny of Steele Dossier,2019/04/20,us
https://www.nytimes.com/issue/todayspaper/2019/04/20/todays-new-york-times,/2019/04/19/world/europe/notre-dame-fire-safety.html,"Notre-Dame’s Safety Planners Underestimated the Risk, With Devastating Results",2019/04/20,world
https://www.nytimes.com/issue/todayspaper/2019/04/20/todays-new-york-times,/2019/04/19/us/politics/buttigieg-black-police-chief-fired.html,Pete Buttigieg Fired South Bend’s Black Police Chief. It Still Stings.,2019/04/20,us
https://www.nytimes.com/issue/todayspaper/2019/04/20/todays-new-york-times,/2019/04/20/nyregion/tallest-buildings-manhattan-loophole.html,How Luxury Developers Use a Loophole to Build Soaring Towers for the Ultrarich in N.Y.,2019/04/20,nyregion
https://www.nytimes.com/issue/todayspaper/2019/04/20/todays-new-york-times,/2019/04/19/nyregion/cuomo-andy-byford-mta.html,"Subway Chief May Quit Over Tensions With Cuomo, Colleagues Fear",2019/04/20,nyregion
https://www.nytimes.com/issue/todayspaper/2019/04/20/todays-new-york-times,/2019/04/19/world/europe/uk-crime-freddie-foreman.html,Once He Was the ‘Godfather of British Crime.’ Now He’s Just a Grandfather.,2019/04/20,world
https://www.nytimes.com/issue/todayspaper/2019/04/20/todays-new-york-times,/2019/04/19/world/europe/lyra-mckee-northern-ireland-violence.html,"Lyra McKee, Northern Ireland Journalist, Is Killed in ‘Terrorist Incident,’ Police Say",2019/04/20,world
https://www.nytimes.com/issue/todayspaper/2019/04/20/todays-new-york-times,/2019/04/20/us/columbine-anniversary-school-violence-statistics.html,"20 Years After Columbine, Schools Have Gotten Safer. But Fears Have Only Grown.",2019/04/20,us
https://www.nytimes.com/issue/todayspaper/2019/04/20/todays-new-york-times,/interactive/2019/04/19/nyregion/nyc-tax-properties.html,Every Building on Every Block: New York in the 1980s,2019/04/20,nyregion
https://www.nytimes.com/issue/todayspaper/2019/04/20/todays-new-york-times,/2019/04/18/obituaries/james-mccord-watergate-dead.html,"James W. McCord Jr., Who Led the Watergate Break-In, Is Dead at 93",2019/04/20,obituaries
https://www.nytimes.com/issue/todayspaper/2019/04/20/todays-new-york-times,/2019/04/19/business/meghan-markle-royal-baby-betting.html,Betting on the Royal Baby,2019/04/20,business
https://www.nytimes.com/issue/todayspaper/2019/04/20/todays-new-york-times,/2019/04/19/sports/tobias-harris-philadelphia-76ers.html,An Underappreciated Tobias Harris Steals the Show as the 76ers Take a Playoff Lead,2019/04/20,sports
https://www.nytimes.com/issue/todayspaper/2019/04/20/todays-new-york-times,/2019/04/19/sports/kate-smith-new-york-yankees-philadelphia-flyers.html,Yankees and Flyers Will Stop Playing Kate Smith After Discovering Racist Songs,2019/04/20,sports
https://www.nytimes.com/issue/todayspaper/2019/04/20/todays-new-york-times,/2019/04/19/arts/dance/pole-dancing-championship.html,Pole Dancing Without Nudity or G-Strings. Just Express Yourself.,2019/04/20,arts
https://www.nytimes.com/issue/todayspaper/2019/04/21/todays-new-york-times,/2019/04/20/business/boeing-dreamliner-production-problems.html,Claims of Shoddy Production Draw Scrutiny to a Second Boeing Jet,2019/04/21,business
https://www.nytimes.com/issue/todayspaper/2019/04/21/todays-new-york-times,/2019/04/20/world/africa/mozambique-cyclone.html,Mozambique Cyclone Wiped Out the Nation’s Food. Now Aid Is in Short Supply.,2019/04/21,world
https://www.nytimes.com/issue/todayspaper/2019/04/21/todays-new-york-times,/2019/04/20/us/politics/democrats-2020-white-male.html,Should a White Man Be the Face of the Democratic Party in 2020?,2019/04/21,us
https://www.nytimes.com/issue/todayspaper/2019/04/21/todays-new-york-times,/2019/04/21/technology/silicon-valley-kansas-schools.html,Silicon Valley Came to Kansas Schools. That Started a Rebellion.,2019/04/21,technology
https://www.nytimes.com/issue/todayspaper/2019/04/21/todays-new-york-times,/2019/04/20/us/politics/trump-putin-russia-mueller.html,"Prodded by Putin, Russians Sought Back Channels to Trump Through the Business World",2019/04/21,us
https://www.nytimes.com/issue/todayspaper/2019/04/21/todays-new-york-times,/2019/04/20/us/politics/trump-mueller-memory.html,‘I Do Not Remember’: Trump Gave a Familiar Reply to the Special Counsel’s Queries,2019/04/21,us
https://www.nytimes.com/issue/todayspaper/2019/04/21/todays-new-york-times,/2019/04/20/us/politics/mueller-witnesses-trump.html,Mueller Witnesses Who Once Served in White House Now Fear Trump’s Ire,2019/04/21,us
https://www.nytimes.com/issue/todayspaper/2019/04/21/todays-new-york-times,/2019/04/20/world/europe/notre-dame-france-monuments.html,Notre-Dame: A Calamity Threatening to Be Repeated Across France,2019/04/21,world
https://www.nytimes.com/issue/todayspaper/2019/04/21/todays-new-york-times,/2019/04/20/us/militia-arrest-border-new-mexico.html,F.B.I. Arrests Leader of Right-Wing Militia That Detained Migrants in New Mexico,2019/04/21,us
https://www.nytimes.com/issue/todayspaper/2019/04/21/todays-new-york-times,/2019/04/20/us/ripper-crew-aurora-illinois.html,What Happens When a Convicted Killer Moves to Town?,2019/04/21,us
https://www.nytimes.com/issue/todayspaper/2019/04/21/todays-new-york-times,/2019/04/17/business/youtube-ceo-susan-wojcicki.html,The Most Measured Person in Tech Is Running the Most Chaotic Place on the Internet,2019/04/21,business
https://www.nytimes.com/issue/todayspaper/2019/04/21/todays-new-york-times,/2019/04/20/obituaries/jayne-wrightsman-dead.html,"Jayne Wrightsman, Arts Benefactor and Doyenne of High Society, Dies at 99",2019/04/21,obituaries
https://www.nytimes.com/issue/todayspaper/2019/04/22/todays-new-york-times,/2019/04/21/world/asia/sri-lanka-bombings.html,Blasts Targeting Christians Kill Hundreds in Sri Lanka,2019/04/22,world
https://www.nytimes.com/issue/todayspaper/2019/04/22/todays-new-york-times,/2019/04/21/us/politics/michael-cohen-trump.html,How Michael Cohen Turned Against President Trump,2019/04/22,us
https://www.nytimes.com/issue/todayspaper/2019/04/22/todays-new-york-times,/2019/04/22/health/opioids-lawsuits-distributors.html,The Giants at the Heart of the Opioid Crisis,2019/04/22,health
https://www.nytimes.com/issue/todayspaper/2019/04/22/todays-new-york-times,/2019/04/21/us/politics/democrats-impeachment-2020.html,How 2020 Democrats Are Gaming Out Trump Impeachment Quandary,2019/04/22,us
https://www.nytimes.com/issue/todayspaper/2019/04/22/todays-new-york-times,/2019/04/21/nyregion/asylum-seekers-deportation.html,"‘I Don’t Want to Die’: Asylum Seekers, Once in Limbo, Face Deportation Under Trump",2019/04/22,nyregion
https://www.nytimes.com/issue/todayspaper/2019/04/22/todays-new-york-times,/2019/04/21/world/middleeast/israel-west-bank-palestinians.html,"For Palestinian Families, ‘No Light at the End of the Tunnel’",2019/04/22,world
https://www.nytimes.com/issue/todayspaper/2019/04/22/todays-new-york-times,/2019/04/21/world/asia/sri-lanka-religion-christians.html,Religious Minorities Across Asia Suffer Amid Surge in Sectarian Politics,2019/04/22,world
https://www.nytimes.com/issue/todayspaper/2019/04/22/todays-new-york-times,/2019/04/21/world/asia/sri-lanka-social-media.html,"Sri Lanka Blocks Social Media, Fearing More Violence",2019/04/22,world
https://www.nytimes.com/issue/todayspaper/2019/04/22/todays-new-york-times,/2019/04/21/us/storms-weather-oklahoma.html,Lifesaving Forecasts Start Here: Inside the Storm Prediction Center,2019/04/22,us
https://www.nytimes.com/issue/todayspaper/2019/04/22/todays-new-york-times,/2019/04/21/nyregion/brooklyn-ax-murderer.html,"A Pregnant Victim, a Grisly Murder and a Suspect Called ‘Grim Creepa’",2019/04/22,nyregion
https://www.nytimes.com/issue/todayspaper/2019/04/22/todays-new-york-times,/2019/04/22/nyregion/nj-gun-laws.html,Why Having a Gun in New Jersey Could Soon Cost 20 Times as Much,2019/04/22,nyregion
https://www.nytimes.com/issue/todayspaper/2019/04/22/todays-new-york-times,/2019/04/21/world/europe/finland-hobbyhorse-girls.html,"Finland’s Hobbyhorse Girls, Once a Secret Society, Now Prance in Public",2019/04/22,world
https://www.nytimes.com/issue/todayspaper/2019/04/22/todays-new-york-times,/2019/04/21/us/politics/us-iran-oil-sanctions.html,"U.S. to Clamp Down on Iranian Oil Sales, Risking Rise in Gasoline Prices",2019/04/22,us
https://www.nytimes.com/issue/todayspaper/2019/04/22/todays-new-york-times,/2019/04/21/world/europe/Volodymyr-Zelensky-ukraine-elections.html,"Ukraine Election: Volodymyr Zelensky, TV Comedian, Trounces President",2019/04/22,world
https://www.nytimes.com/issue/todayspaper/2019/04/22/todays-new-york-times,/2019/04/21/business/trump-tariffs-washing-machines.html,Trump’s Washing Machine Tariffs Stung Consumers While Lifting Corporate Profits,2019/04/22,business
https://www.nytimes.com/issue/todayspaper/2019/04/22/todays-new-york-times,/2019/04/19/business/fisher-price-recall.html,"Before Fisher-Price’s Rock ’n Play Recall, Safety Fears and Dubious Marketing",2019/04/22,business
https://www.nytimes.com/issue/todayspaper/2019/04/22/todays-new-york-times,/2019/04/21/health/medicare-for-all-hospitals.html,Hospitals Stand to Lose Billions Under ‘Medicare for All’,2019/04/22,health
https://www.nytimes.com/issue/todayspaper/2019/04/22/todays-new-york-times,/2019/04/19/sports/knicks-durant-kyrie-dolan.html,Knicks Fans Dream of Durant and Irving. Will Dolan Be the Nightmare?,2019/04/22,sports
https://www.nytimes.com/issue/todayspaper/2019/04/22/todays-new-york-times,/2019/04/22/sports/kenyan-runners.html,"For Kenyan Runners, Winning Can Be a Road to Ruin",2019/04/22,sports
https://www.nytimes.com/issue/todayspaper/2019/04/23/todays-new-york-times,/2019/04/22/world/asia/ntj-warning-sri-lanka-government.html,Sri Lanka Was Warned of Possible Attacks. Why Didn’t It Stop Them?,2019/04/23,world
https://www.nytimes.com/issue/todayspaper/2019/04/23/todays-new-york-times,/2019/04/22/world/asia/sri-lanka-blast-victims.html,Sri Lankans Mourn Victims of Easter Sunday Bombings,2019/04/23,world
https://www.nytimes.com/issue/todayspaper/2019/04/23/todays-new-york-times,/2019/04/22/us/politics/impeaching-trump-pelosi.html,Pelosi Urges Caution on Impeachment as Some Democrats Push to Begin,2019/04/23,us
https://www.nytimes.com/issue/todayspaper/2019/04/23/todays-new-york-times,/2019/04/22/us/politics/supreme-court-gay-transgender-employees.html,Supreme Court to Decide Whether Landmark Civil Rights Law Applies to Gay and Transgender Workers,2019/04/23,us
https://www.nytimes.com/issue/todayspaper/2019/04/23/todays-new-york-times,/2019/04/22/world/middleeast/us-iran-oil-sanctions-.html,"U.S. Moves to Stop All Nations From Buying Iranian Oil, but China Is Defiant",2019/04/23,world
https://www.nytimes.com/issue/todayspaper/2019/04/23/todays-new-york-times,/2019/04/22/us/politics/trump-herman-cain-federal-reserve.html,"As Herman Cain Bows Out of Fed Contention, Focus Shifts to Stephen Moore",2019/04/23,us
https://www.nytimes.com/issue/todayspaper/2019/04/23/todays-new-york-times,/2019/04/22/us/politics/mcgahn-trump-attacks.html,"As McGahn Emerges as Chief Witness in the Mueller Report, Trump and Allies Ramp Up Attacks",2019/04/23,us
https://www.nytimes.com/issue/todayspaper/2019/04/23/todays-new-york-times,/2019/04/22/science/asia-otters-pets-japan.html,These Otters Are Popular Pets in Asia. That May Be Their Undoing.,2019/04/23,science
https://www.nytimes.com/issue/todayspaper/2019/04/23/todays-new-york-times,/2019/04/22/business/china-pigs-african-swine-fever.html,"A Vicious, Untreatable Killer Leaves China Guessing",2019/04/23,business
https://www.nytimes.com/issue/todayspaper/2019/04/23/todays-new-york-times,/2019/04/22/us/politics/social-security-medicare-insolvency.html,"Social Security and Medicare Funds Face Insolvency, Report Finds",2019/04/23,us
https://www.nytimes.com/issue/todayspaper/2019/04/23/todays-new-york-times,/2019/04/22/us/politics/amy-klobuchar-2020-president.html,Amy Klobuchar’s Big Idea: Bipartisan Appeal Can Beat Trump,2019/04/23,us
https://www.nytimes.com/issue/todayspaper/2019/04/23/todays-new-york-times,/2019/04/22/us/militia-border-new-mexico.html,"Militia in New Mexico Planned to Kill Obama and Clinton, F.B.I. Was Told",2019/04/23,us
https://www.nytimes.com/issue/todayspaper/2019/04/23/todays-new-york-times,/2019/04/22/world/australia/immigration.html,Why Has Australia Fallen Out of Love With Immigration?,2019/04/23,world
https://www.nytimes.com/issue/todayspaper/2019/04/23/todays-new-york-times,/2019/04/21/arts/music/kanye-west-coachella.html,"At Coachella, the Gospel According to Kanye West",2019/04/23,arts
https://www.nytimes.com/issue/todayspaper/2019/04/23/todays-new-york-times,/2019/04/22/arts/design/artbuilt-brooklyn-army-terminal.html,Displaced Artists Open a New Front at the Brooklyn Army Terminal,2019/04/23,arts
https://www.nytimes.com/issue/todayspaper/2019/04/23/todays-new-york-times,/2019/04/22/nyregion/ramapough-lenape-indians-mahwah-nj.html,Native Americans Find Surprising Ally in N.J. Fight: Trump Administration,2019/04/23,nyregion
https://www.nytimes.com/issue/todayspaper/2019/04/24/todays-new-york-times,/2019/04/24/us/politics/donald-trump-subpoenas.html,"Trump Vows Stonewall of ‘All’ House Subpoenas, Setting Up Fight Over Powers",2019/04/24,us
https://www.nytimes.com/issue/todayspaper/2019/04/24/todays-new-york-times,/2019/04/24/technology/facebook-ftc-fine-privacy.html,Facebook Expects to Be Fined Up to $5 Billion by F.T.C. Over Privacy Issues,2019/04/24,technology
https://www.nytimes.com/issue/todayspaper/2019/04/24/todays-new-york-times,/2019/04/24/world/asia/sri-lanka-bombers-millionaire.html,Sri Lanka Suicide Bombers Included Two Sons of a Spice Tycoon,2019/04/24,world
https://www.nytimes.com/issue/todayspaper/2019/04/24/todays-new-york-times,/2019/04/24/technology/ecuador-surveillance-cameras-police-government.html,"Made in China, Exported to the World: The Surveillance State",2019/04/24,technology
https://www.nytimes.com/issue/todayspaper/2019/04/24/todays-new-york-times,/2019/04/24/us/politics/russia-2020-election-trump.html,"In Push for 2020 Election Security, Top Official Was Warned: Don’t Tell Trump",2019/04/24,us
https://www.nytimes.com/issue/todayspaper/2019/04/24/todays-new-york-times,/2019/04/24/us/politics/democrats-impeaching-trump-division.html,"Divided on Impeaching Trump, Democrats Wrestle With Duty and Politics",2019/04/24,us
https://www.nytimes.com/issue/todayspaper/2019/04/24/todays-new-york-times,/2019/04/24/world/asia/sri-lankas-muslims.html,Sri Lanka’s Muslims Face an Angry Backlash After Easter Sunday Attacks,2019/04/24,world
https://www.nytimes.com/issue/todayspaper/2019/04/24/todays-new-york-times,/2019/04/24/health/artificial-speech-brain-injury.html,Scientists Create Speech From Brain Signals,2019/04/24,health
https://www.nytimes.com/issue/todayspaper/2019/04/24/todays-new-york-times,/2019/04/24/business/boeing-stock-earnings.html,Boeing Reports Slide in Earnings and Admits Future Is Hazy,2019/04/24,business
https://www.nytimes.com/issue/todayspaper/2019/04/24/todays-new-york-times,/2019/04/24/world/europe/volodomyr-zelensky-ukraine-jewish-president.html,Ukraine’s Newly Elected President Is Jewish. So Is Its Prime Minister. Not All Jews There Are Pleased.,2019/04/24,world
https://www.nytimes.com/issue/todayspaper/2019/04/24/todays-new-york-times,/2019/04/25/us/tire-chalk-parking-unconstitutional.html,"Lose the Chalk, Officer: Court Finds Marking Tires of Parked Cars Unconstitutional",2019/04/24,us
https://www.nytimes.com/issue/todayspaper/2019/04/24/todays-new-york-times,/2019/04/24/us/james-byrd-jr-john-william-king.html,Texas Executes White Supremacist for 1998 Dragging Death of James Byrd Jr.,2019/04/24,us
https://www.nytimes.com/issue/todayspaper/2019/04/24/todays-new-york-times,/2019/04/24/health/measles-outbreaks-us.html,"Measles Outbreak Infects 695, Highest Number Since 2000",2019/04/24,health
https://www.nytimes.com/issue/todayspaper/2019/04/24/todays-new-york-times,/2019/04/24/nyregion/bridget-anne-kelly-gwb-chris-christie.html,She Was Loyal to Chris Christie. Now She Will Go to Prison for Bridgegate.,2019/04/24,nyregion
https://www.nytimes.com/issue/todayspaper/2019/04/24/todays-new-york-times,/2019/04/24/sports/2019-nfl-draft-preview.html,N.F.L. Draft 2019: Kyler Murray and Others to Watch,2019/04/24,sports
https://www.nytimes.com/issue/todayspaper/2019/04/24/todays-new-york-times,/2019/04/24/sports/damian-lillard-portland-trail-blazers.html,Damian Lillard From 37 Feet … and the Blazers Eliminate the Thunder,2019/04/24,sports
https://www.nytimes.com/issue/todayspaper/2019/04/24/todays-new-york-times,/2019/04/24/style/barbie-fashion-clothing-designer.html,The Chic Octogenarian Behind Barbie’s Best Looks,2019/04/24,style
https://www.nytimes.com/issue/todayspaper/2019/04/24/todays-new-york-times,/2019/04/22/fashion/biodegradable-clothing-sustainability.html,"Hello, Little Microbe. Doesn’t This Jacket Look Yummy?",2019/04/24,fashion
https://www.nytimes.com/issue/todayspaper/2019/04/24/todays-new-york-times,/2019/04/24/theater/ink-review.html,"Review: In ‘Ink,’ a Mephistopheles Named Murdoch Takes Charge",2019/04/24,theater
https://www.nytimes.com/issue/todayspaper/2019/04/25/todays-new-york-times,/2019/04/24/us/politics/donald-trump-subpoenas.html,"Trump Vows Stonewall of ‘All’ House Subpoenas, Setting Up Fight Over Powers",2019/04/25,us
https://www.nytimes.com/issue/todayspaper/2019/04/25/todays-new-york-times,/2019/04/24/technology/facebook-ftc-fine-privacy.html,Facebook Expects to Be Fined Up to $5 Billion by F.T.C. Over Privacy Issues,2019/04/25,technology
https://www.nytimes.com/issue/todayspaper/2019/04/25/todays-new-york-times,/2019/04/24/world/asia/sri-lanka-bombers-millionaire.html,Sri Lanka Suicide Bombers Included Two Sons of a Spice Tycoon,2019/04/25,world
https://www.nytimes.com/issue/todayspaper/2019/04/25/todays-new-york-times,/2019/04/24/technology/ecuador-surveillance-cameras-police-government.html,"Made in China, Exported to the World: The Surveillance State",2019/04/25,technology
https://www.nytimes.com/issue/todayspaper/2019/04/25/todays-new-york-times,/2019/04/24/us/politics/russia-2020-election-trump.html,"In Push for 2020 Election Security, Top Official Was Warned: Don’t Tell Trump",2019/04/25,us
https://www.nytimes.com/issue/todayspaper/2019/04/25/todays-new-york-times,/2019/04/24/us/politics/democrats-impeaching-trump-division.html,"Divided on Impeaching Trump, Democrats Wrestle With Duty and Politics",2019/04/25,us
https://www.nytimes.com/issue/todayspaper/2019/04/25/todays-new-york-times,/2019/04/24/world/asia/sri-lankas-muslims.html,Sri Lanka’s Muslims Face an Angry Backlash After Easter Sunday Attacks,2019/04/25,world
https://www.nytimes.com/issue/todayspaper/2019/04/25/todays-new-york-times,/2019/04/24/health/artificial-speech-brain-injury.html,Scientists Create Speech From Brain Signals,2019/04/25,health
https://www.nytimes.com/issue/todayspaper/2019/04/25/todays-new-york-times,/2019/04/24/business/boeing-stock-earnings.html,Boeing Reports Slide in Earnings and Admits Future Is Hazy,2019/04/25,business
https://www.nytimes.com/issue/todayspaper/2019/04/25/todays-new-york-times,/2019/04/24/world/europe/volodomyr-zelensky-ukraine-jewish-president.html,Ukraine’s Newly Elected President Is Jewish. So Is Its Prime Minister. Not All Jews There Are Pleased.,2019/04/25,world
https://www.nytimes.com/issue/todayspaper/2019/04/25/todays-new-york-times,/2019/04/25/us/tire-chalk-parking-unconstitutional.html,"Lose the Chalk, Officer: Court Finds Marking Tires of Parked Cars Unconstitutional",2019/04/25,us
https://www.nytimes.com/issue/todayspaper/2019/04/25/todays-new-york-times,/2019/04/24/us/james-byrd-jr-john-william-king.html,Texas Executes White Supremacist for 1998 Dragging Death of James Byrd Jr.,2019/04/25,us
https://www.nytimes.com/issue/todayspaper/2019/04/25/todays-new-york-times,/2019/04/24/health/measles-outbreaks-us.html,"Measles Outbreak Infects 695, Highest Number Since 2000",2019/04/25,health
https://www.nytimes.com/issue/todayspaper/2019/04/25/todays-new-york-times,/2019/04/24/nyregion/bridget-anne-kelly-gwb-chris-christie.html,She Was Loyal to Chris Christie. Now She Will Go to Prison for Bridgegate.,2019/04/25,nyregion
https://www.nytimes.com/issue/todayspaper/2019/04/25/todays-new-york-times,/2019/04/24/sports/2019-nfl-draft-preview.html,N.F.L. Draft 2019: Kyler Murray and Others to Watch,2019/04/25,sports
https://www.nytimes.com/issue/todayspaper/2019/04/25/todays-new-york-times,/2019/04/24/sports/damian-lillard-portland-trail-blazers.html,Damian Lillard From 37 Feet … and the Blazers Eliminate the Thunder,2019/04/25,sports
https://www.nytimes.com/issue/todayspaper/2019/04/25/todays-new-york-times,/2019/04/24/style/barbie-fashion-clothing-designer.html,The Chic Octogenarian Behind Barbie’s Best Looks,2019/04/25,style
https://www.nytimes.com/issue/todayspaper/2019/04/25/todays-new-york-times,/2019/04/22/fashion/biodegradable-clothing-sustainability.html,"Hello, Little Microbe. Doesn’t This Jacket Look Yummy?",2019/04/25,fashion
https://www.nytimes.com/issue/todayspaper/2019/04/25/todays-new-york-times,/2019/04/24/theater/ink-review.html,"Review: In ‘Ink,’ a Mephistopheles Named Murdoch Takes Charge",2019/04/25,theater
https://www.nytimes.com/issue/todayspaper/2019/04/26/todays-new-york-times,/2019/04/25/us/politics/joe-biden-2020-announcement.html,"Joe Biden Announces 2020 Run for President, After Months of Hesitation",2019/04/26,us
https://www.nytimes.com/issue/todayspaper/2019/04/26/todays-new-york-times,/2019/04/25/world/asia/isis-sri-lanka.html,Sri Lanka Attack Signals ISIS’ Widening Reach,2019/04/26,world
https://www.nytimes.com/issue/todayspaper/2019/04/26/todays-new-york-times,/2019/04/25/world/asia/sri-lanka-attacks-mastermind.html,Sri Lankan Accused of Leading Attacks Preached Slaughter. Many Dismissed Him.,2019/04/26,world
https://www.nytimes.com/issue/todayspaper/2019/04/26/todays-new-york-times,/2019/04/25/us/politics/joe-biden-anita-hill.html,"Joe Biden Expresses Regret to Anita Hill, but She Says ‘I’m Sorry’ Is Not Enough",2019/04/26,us
https://www.nytimes.com/issue/todayspaper/2019/04/26/todays-new-york-times,/2019/04/25/us/san-francisco-school-segregation.html,San Francisco Had an Ambitious Plan to Tackle School Segregation. It Made It Worse.,2019/04/26,us
https://www.nytimes.com/issue/todayspaper/2019/04/26/todays-new-york-times,/2019/04/25/business/china-belt-and-road-infrastructure.html,China Retools Vast Global Building Push Criticized as Bloated and Predatory,2019/04/26,business
https://www.nytimes.com/issue/todayspaper/2019/04/26/todays-new-york-times,/2019/04/25/world/europe/summit-kim-putin-trump-nuclear-north-korea.html,"After Meeting Kim Jong-un, Putin Supports North Korea on Nuclear Disarmament",2019/04/26,world
https://www.nytimes.com/issue/todayspaper/2019/04/26/todays-new-york-times,/2019/04/25/us/politics/joe-biden-president-2020.html,5 Questions That Will Determine if Joe Biden Can Succeed,2019/04/26,us
https://www.nytimes.com/issue/todayspaper/2019/04/26/todays-new-york-times,/2019/04/25/upshot/2020-biden-bet-older-moderates.html,How Does Joe Biden Fit Into a Changing Democratic Party?,2019/04/26,upshot
https://www.nytimes.com/issue/todayspaper/2019/04/26/todays-new-york-times,/2019/04/25/world/europe/notre-dame-fire-investigation.html,Notre-Dame Fire Investigators Focus on Short-Circuit and Cigarettes,2019/04/26,world
https://www.nytimes.com/issue/todayspaper/2019/04/26/todays-new-york-times,/2019/04/25/sports/basketball/john-havlicek-dead-boston-celtics-hall-of-famer.html,"John Havlicek, a Dynamo in Two Eras of Celtics Glory, Dies at 79",2019/04/26,sports
